tweet_id,likes,retweets
729823566028484608,3633,1117
729463711119904772,5294,2080
729113531270991872,1733,287
728986383096946689,2874,733
728760639972315136,4263,1532
728751179681943552,2524,614
728653952833728512,3041,942
728409960103686147,4487,1816
728387165835677696,3410,874
728046963732717569,3912,1075
728035342121635841,4134,1500
728015554473250816,3771,986
727685679342333952,2710,570
727644517743104000,5355,1581
727524757080539137,4092,1076
727314416056803329,3054,671
727286334147182592,2813,743
727175381690781696,3578,1235
727155742655025152,3311,1194
726935089318363137,6261,2193
726887082820554753,3519,1361
726828223124897792,3291,910
726224900189511680,4066,1041
725842289046749185,6500,2404
725786712245440512,3824,1237
725729321944506368,4772,1600
725458796924002305,1297,553
724983749226668032,3424,1159
724771698126512129,2137,565
724405726123311104,4845,1505
724049859469295616,3962,1612
724046343203856385,2449,512
724004602748780546,3819,1386
723912936180330496,3570,1122
723688335806480385,7002,2634
723673163800948736,2779,812
723179728551723008,4839,1682
722974582966214656,3742,1426
722613351520608256,4555,1489
721503162398597120,4200,1635
721001180231503872,2329,549
720785406564900865,2847,697
720775346191278080,2245,562
720415127506415616,3775,1351
720389942216527872,5834,2251
720340705894408192,2611,872
720059472081784833,3539,1013
720043174954147842,4552,1811
719991154352222208,4460,1586
719704490224398336,4163,1289
719551379208073216,4632,1704
719367763014393856,2593,685
719339463458033665,4068,1113
719332531645071360,3173,851
718971898235854848,3188,979
718939241951195136,4785,1574
718631497683582976,17253,7181
718613305783398402,2247,425
718540630683709445,2240,919
718460005985447936,2494,473
718454725339934721,4491,1369
718246886998687744,1750,446
718234618122661888,3548,910
717841801130979328,2268,541
717790033953034240,2625,981
717537687239008257,5287,1652
717428917016076293,1472,403
717421804990701568,2877,752
717047459982213120,5773,1730
717009362452090881,2967,865
716802964044845056,3944,1044
716791146589110272,7714,1455
716730379797970944,1130,395
716447146686459905,11924,5274
716439118184652801,2183,189
716285507865542656,2542,962
716080869887381504,6214,1698
715928423106027520,2915,790
715758151270801409,3395,1278
715733265223708672,4256,1518
715704790270025728,2553,509
715696743237730304,3603,1158
715680795826982913,3943,1436
715360349751484417,5013,1405
715342466308784130,2782,619
715220193576927233,2204,582
715200624753819648,4731,1679
715009755312439296,3803,1101
714982300363173890,3412,929
714962719905021952,6713,3820
714957620017307648,3797,1273
714631576617938945,3004,891
714606013974974464,3328,823
714485234495041536,2440,1005
714258258790387713,2807,666
714251586676113411,3016,757
714214115368108032,2104,796
714141408463036416,3991,1273
713919462244790272,3027,719
713909862279876608,1739,482
713900603437621249,2603,655
713761197720473600,4434,1232
713411074226274305,4073,1178
713177543487135744,6616,2583
713175907180089344,4061,1324
712809025985978368,17461,6049
712717840512598017,11268,4490
712668654853337088,3810,1096
712438159032893441,4886,1407
712309440758808576,221,24
712097430750289920,3446,928
712092745624633345,2691,806
712085617388212225,2998,433
712065007010385924,2063,564
711998809858043904,0,120
711968124745228288,7386,2080
711743778164514816,2606,904
711732680602345472,8039,3673
711694788429553666,30125,16535
711652651650457602,3526,819
711363825979756544,3305,1013
711306686208872448,3039,674
711008018775851008,2732,555
710997087345876993,4192,1255
710844581445812225,2345,608
710833117892898816,2457,474
710658690886586372,2128,512
710609963652087808,4409,2148
710588934686908417,4162,1689
710296729921429505,2187,666
710283270106132480,1983,476
710272297844797440,4131,1136
710269109699739648,2189,1008
710153181850935296,2670,806
710140971284037632,2510,798
710117014656950272,5004,1776
709918798883774466,3218,990
709901256215666688,603,92
709852847387627521,3219,1082
709566166965075968,3243,1069
709556954897764353,3009,972
709519240576036864,1380,219
709449600415961088,2017,516
709409458133323776,2417,616
709225125749587968,2195,520
709207347839836162,11355,5157
709198395643068416,2259,587
709179584944730112,1847,605
709158332880297985,1870,362
709042156699303936,4309,1472
708853462201716736,1664,591
708845821941387268,2733,799
708834316713893888,1546,448
708810915978854401,15156,6226
708738143638450176,2527,733
708711088997666817,2324,637
708479650088034305,2337,616
708469915515297792,2837,727
708400866336894977,14592,9013
708356463048204288,3284,1191
708349470027751425,2182,674
708149363256774660,3972,1404
708130923141795840,3083,781
708119489313951744,2465,893
708109389455101952,1792,498
708026248782585858,4053,1742
707995814724026368,2852,1007
707983188426153984,45,2
707969809498152960,2480,864
707776935007539200,3002,868
707741517457260545,2284,550
707738799544082433,3718,2192
707693576495472641,3106,915
707629649552134146,2349,781
707610948723478529,15517,5684
707420581654872064,2061,628
707411934438625280,2110,542
707387676719185920,3199,1140
707377100785885184,3001,973
707315916783140866,2279,575
707297311098011648,2574,707
707059547140169728,2392,617
707038192327901184,2009,714
707021089608753152,3710,1219
707014260413456384,2101,537
706904523814649856,13366,7095
706901761596989440,1873,520
706681918348251136,3016,885
706644897839910912,2334,979
706593038911545345,1978,577
706538006853918722,3177,1283
706516534877929472,2865,927
706346369204748288,3158,838
706310011488698368,19429,7093
706291001778950144,1561,433
706265994973601792,2508,846
706169069255446529,3573,1997
706166467411222528,4704,1440
706153300320784384,1352,343
705975130514706432,2849,656
705970349788291072,2907,790
705898680587526145,2174,493
705786532653883392,1787,465
705591895322394625,2888,1017
705475953783398401,2723,820
705442520700944385,4043,1455
705428427625635840,3486,1513
705239209544720384,2755,674
705223444686888960,2359,710
705102439679201280,1952,472
705066031337840642,2002,554
704871453724954624,3943,1009
704859558691414016,2062,474
704847917308362754,4672,1357
704819833553219584,2431,893
704761120771465216,6103,2612
704499785726889984,2644,897
704491224099647488,690,70
704480331685040129,3128,975
704364645503647744,7292,3214
704347321748819968,1437,311
704134088924532736,1378,409
704113298707505153,1704,518
704054845121142784,2671,838
703774238772166656,1690,403
703769065844768768,2991,1014
703631701117943808,2354,596
703611486317502464,3522,1372
703425003149250560,3478,1215
703407252292673536,2248,623
703382836347330562,3200,1023
703356393781329922,1753,343
703268521220972544,1815,494
703079050210877440,6778,2789
703041949650034688,24226,11254
702932127499816960,2356,647
702899151802126337,1477,409
702684942141153280,2960,962
702671118226825216,2007,504
702598099714314240,11278,3114
702539513671897089,2630,862
702332542343577600,2921,1380
702321140488925184,3010,947
702276748847800320,2271,693
702217446468493312,4370,1217
701981390485725185,3146,885
701952816642965504,3526,924
701889187134500865,3230,1250
701805642395348998,3102,1502
701601587219795968,1915,416
701570477911896070,2563,838
701545186879471618,2444,548
701214700881756160,11216,4610
700890391244103680,2030,507
700864154249383937,2385,554
700847567345688576,2259,449
700796979434098688,2242,854
700747788515020802,20915,8391
700518061187723268,2382,719
700505138482569216,2090,520
700462010979500032,3769,1621
700167517596164096,2415,651
700151421916807169,2043,603
700143752053182464,6881,2421
700062718104104960,2436,607
700029284593901568,1902,526
700002074055016451,3008,1196
699801817392291840,2759,844
699788877217865730,2046,467
699779630832685056,2487,1103
699775878809702401,1795,535
699691744225525762,9396,4135
699446877801091073,5470,2381
699434518667751424,2013,463
699423671849451520,1243,287
699413908797464576,1917,568
699370870310113280,1740,388
699323444782047232,2879,783
699088579889332224,2068,556
699079609774645248,2242,568
699072405256409088,2697,1072
699060279947165696,3412,1610
699036661657767936,2391,1086
698989035503689728,3057,873
698953797952008193,2468,822
698907974262222848,2328,550
698710712454139905,2256,615
698703483621523456,1310,333
698635131305795584,1190,309
698549713696649216,2147,558
698355670425473025,1694,394
698342080612007937,2065,867
698262614669991936,4372,1786
698195409219559425,15441,5425
698178924120031232,2577,672
697995514407682048,1402,303
697990423684476929,3003,1167
697943111201378304,2182,605
697881462549430272,2770,1050
697630435728322560,1592,495
697616773278015490,2882,917
697596423848730625,2757,1129
697575480820686848,1875,451
697516214579523584,1862,985
697482927769255936,2225,597
697463031882764288,3150,1263
697270446429966336,4337,1706
697259378236399616,3025,896
697255105972801536,2830,1052
697242256848379904,2319,615
696900204696625153,2902,932
696894894812565505,2154,614
696886256886657024,4423,1620
696877980375769088,2250,636
696754882863349760,1365,327
696744641916489729,1885,829
696713835009417216,2167,583
696518437233913856,3616,1560
696490539101908992,1127,126
696488710901260288,2297,925
696405997980676096,2915,1047
696100768806522880,1767,582
695816827381944320,2746,1049
695794761660297217,2907,704
695767669421768709,1702,663
695629776980148225,4172,1884
695446424020918272,4076,1643
695409464418041856,7950,3223
695314793360662529,3315,1293
695095422348574720,2445,545
695074328191332352,2599,985
695064344191721472,1469,527
695051054296211456,2424,715
694925794720792577,2483,814
694905863685980160,2522,830
694669722378485760,32858,13003
694356675654983680,1382,250
694352839993344000,1868,537
694342028726001664,1454,430
694329668942569472,1811,449
694206574471057408,3800,1842
694183373896572928,2697,839
694001791655137281,3125,921
693993230313091072,1723,356
693942351086120961,1614,327
693647888581312512,2466,516
693644216740769793,1264,115
693642232151285760,2338,376
693629975228977152,2255,719
693622659251335168,1414,336
693590843962331137,4636,1773
693582294167244802,1514,222
693486665285931008,1623,561
693280720173801472,3075,1116
693267061318012928,2194,730
693262851218264065,2035,450
693231807727280129,2645,666
693155686491000832,7230,2882
693109034023534592,1556,548
693095443459342336,1692,401
692919143163629568,2492,692
692905862751522816,2232,785
692901601640583168,1610,533
692894228850999298,2074,714
692828166163931137,2644,793
692752401762250755,6249,3288
692568918515392513,4012,1388
692535307825213440,2888,1227
692530551048294401,1689,366
692423280028966913,1366,195
692417313023332352,8618,3120
692187005137076224,2326,741
692158366030913536,1959,717
692142790915014657,1502,352
692041934689402880,3108,1127
692017291282812928,2663,866
691820333922455552,3625,1482
691793053716221953,7448,3808
691756958957883396,2587,881
691675652215414786,1788,458
691483041324204033,2183,499
691459709405118465,3709,1012
691444869282295808,2426,747
691416866452082688,17749,6870
691321916024623104,2365,595
691096613310316544,2748,792
691090071332753408,1596,305
690989312272396288,5420,2600
690959652130045952,3300,1109
690938899477221376,3755,1736
690932576555528194,3013,898
690735892932222976,3474,1143
690728923253055490,1991,464
690690673629138944,2136,743
690649993829576704,1195,245
690607260360429569,279,14
690597161306841088,1777,544
690400367696297985,1737,406
690374419777196032,2958,757
690360449368465409,2438,786
690348396616552449,1364,460
690248561355657216,1534,369
690021994562220032,2570,914
690015576308211712,2291,656
690005060500217858,3361,1532
689999384604450816,1302,328
689993469801164801,1347,403
689977555533848577,1261,406
689905486972461056,2253,618
689877686181715968,2790,1037
689835978131935233,2008,687
689661964914655233,2985,849
689659372465688576,9484,3451
689623661272240129,2029,576
689599056876867584,10700,4996
689557536375177216,1891,401
689517482558820352,3115,1291
689289219123089408,2065,843
689283819090870273,3002,996
689280876073582592,1818,637
689275259254616065,1049,223
689255633275777024,2336,966
689154315265683456,2845,894
689143371370250240,1856,454
688916208532455424,2485,770
688908934925697024,1933,705
688898160958271489,1914,708
688894073864884227,2055,617
688828561667567616,1269,320
688804835492233216,884,167
688789766343622656,2042,602
688547210804498433,2384,624
688519176466644993,2140,655
688385280030670848,8477,4063
688211956440801280,2066,748
688179443353796608,1970,525
688116655151435777,2603,695
688064179421470721,1589,320
687841446767013888,4994,2233
687826841265172480,2506,1003
687818504314159109,2275,860
687807801670897665,2191,654
687732144991551489,1611,591
687704180304273409,2232,763
687664829264453632,1788,468
687494652870668288,1749,525
687480748861947905,1468,221
687476254459715584,1820,478
687460506001633280,1896,490
687399393394311168,1734,550
687317306314240000,18564,8297
687312378585812992,3992,1723
687127927494963200,4953,2038
687124485711986689,2015,459
687109925361856513,5343,2221
687102708889812993,2160,868
687096057537363968,2071,549
686947101016735744,7941,2892
686760001961103360,3226,1252
686749460672679938,3191,1309
686730991906516992,3781,1086
686683045143953408,2601,727
686618349602762752,3398,1232
686606069955735556,1742,489
686394059078897668,1582,629
686386521809772549,2994,789
686377065986265092,2035,513
686358356425093120,1989,593
686286779679375361,3701,1516
686050296934563840,2064,663
686035780142297088,1059,103
686034024800862208,2829,1030
686007916130873345,2270,361
686003207160610816,1671,560
685973236358713344,1931,475
685943807276412928,1493,531
685906723014619143,6864,2578
685681090388975616,1878,110
685667379192414208,2181,506
685663452032069632,2954,1326
685641971164143616,2682,693
685547936038666240,30187,14027
685532292383666176,2798,1042
685325112850124800,8641,3561
685321586178670592,2432,576
685315239903100929,3020,940
685307451701334016,1915,393
685268753634967552,2821,1067
685198997565345792,2127,588
685169283572338688,3758,1269
684969860808454144,2216,326
684959798585110529,6264,2798
684940049151070208,2953,940
684926975086034944,3201,417
684914660081053696,3206,1314
684902183876321280,1711,462
684880619965411328,1920,722
684830982659280897,32153,19559
684800227459624960,2505,898
684594889858887680,8140,3158
684588130326986752,3794,1272
684567543613382656,2743,1095
684538444857667585,2425,850
684481074559381504,3550,1068
684460069371654144,1806,501
684241637099323392,7445,2928
684225744407494656,1136,183
684222868335505415,3496,1231
684200372118904832,1968,941
684195085588783105,1749,452
684188786104872960,3201,1042
684177701129875456,1858,590
684147889187209216,2722,1357
684122891630342144,1852,425
684097758874210310,3765,1291
683857920510050305,3497,1015
683852578183077888,1783,315
683849932751646720,2395,849
683834909291606017,2397,1015
683828599284170753,2571,966
683773439333797890,3056,1215
683742671509258241,5942,2985
683515932363329536,6762,2594
683498322573824003,2916,872
683481228088049664,2432,900
683462770029932544,2233,619
683449695444799489,3561,1452
683391852557561860,7009,2166
683357973142474752,2656,819
683142553609318400,2637,930
683111407806746624,3115,813
683098815881154561,1987,587
683078886620553216,1846,516
683030066213818368,1988,665
682962037429899265,33562,14774
682808988178739200,1621,153
682788441537560576,2273,1013
682750546109968385,1391,397
682697186228989953,1204,332
682662431982772225,2799,979
682638830361513985,1897,533
682429480204398592,3160,1038
682406705142087680,6930,1580
682393905736888321,2056,592
682389078323662849,1529,422
682303737705140231,2808,879
682259524040966145,3786,1071
682242692827447297,2953,1033
682088079302213632,16676,8817
682059653698686977,4518,1520
682047327939461121,2943,843
682032003584274432,6014,1781
682003177596559360,2835,1359
681981167097122816,2581,911
681891461017812993,2261,742
681694085539872773,11761,3670
681679526984871937,1629,398
681654059175129088,2406,816
681610798867845120,1724,415
681579835668455424,3232,1169
681523177663676416,13077,5170
681340665377193984,1512,245
681339448655802368,8518,3679
681320187870711809,2397,670
681302363064414209,3578,1615
681297372102656000,2943,847
681281657291280384,2950,989
681261549936340994,1329,235
681242418453299201,1356,467
681231109724700672,2224,432
681193455364796417,3390,1324
680970795137544192,2195,579
680959110691590145,4188,1808
680940246314430465,2902,932
680934982542561280,1900,391
680913438424612864,2194,562
680889648562991104,1598,321
680836378243002368,3167,1178
680805554198020098,1960,606
680801747103793152,2175,738
680798457301471234,2591,934
680609293079592961,2397,621
680583894916304897,3285,1182
680497766108381184,3859,1722
680494726643068929,1564,435
680473011644985345,2332,661
680440374763077632,1316,436
680221482581123072,1349,259
680206703334408192,2571,1033
680191257256136705,1966,438
680176173301628928,3531,1385
680161097740095489,2122,665
680145970311643136,3290,1546
680130881361686529,2099,849
680115823365742593,2483,819
680100725817409536,3283,1236
680085611152338944,11666,8087
680070545539371008,2374,770
679877062409191424,1776,574
679872969355714560,2000,594
679862121895714818,2235,551
679854723806179328,2595,1093
679844490799091713,2173,680
679828447187857408,32892,12486
679777920601223168,2844,987
679736210798047232,1902,712
679729593985699840,1983,743
679722016581222400,1530,424
679530280114372609,4342,1868
679527802031484928,2405,644
679511351870550016,3047,1137
679503373272485890,2890,1325
679475951516934144,1905,573
679462823135686656,29219,16883
679405845277462528,2143,1066
679158373988876288,19296,7187
679148763231985668,2539,916
679132435750195208,2684,1031
679111216690831360,5396,2295
679062614270468097,15398,7153
679047485189439488,2048,583
679001094530465792,2581,1085
678991772295516161,2053,1011
678969228704284672,1496,407
678800283649069056,2345,813
678798276842360832,3145,1019
678774928607469569,2559,814
678767140346941444,3205,1217
678764513869611008,1473,412
678755239630127104,6442,2913
678740035362037760,3371,1477
678708137298427904,5095,2170
678675843183484930,2586,1307
678643457146150913,1867,359
678446151570427904,3638,1362
678424312106393600,4970,2255
678410210315247616,3804,1600
678399652199309312,72987,28385
678396796259975168,1439,372
678389028614488064,1705,379
678380236862578688,2217,818
678341075375947776,1562,470
678334497360859136,1175,222
678278586130948096,10361,5459
678255464182861824,1443,326
678023323247357953,1735,340
678021115718029313,12288,5579
677961670166224897,3112,1516
677918531514703872,1212,362
677895101218201600,4364,1829
677700003327029250,3094,1279
677698403548192770,1112,285
677687604918272002,2242,748
677673981332312066,3017,1337
677662372920729601,1767,838
677644091929329666,1704,724
677573743309385728,1926,594
677565715327688705,1185,409
677557565589463040,2206,1008
677547928504967168,6277,3277
677530072887205888,963,203
677335745548390400,2742,1542
677334615166730240,1218,249
677331501395156992,983,207
677328882937298944,3314,1332
677314812125323265,1492,468
677301033169788928,1107,354
677269281705472000,1786,631
677228873407442944,3189,1452
677187300187611136,2478,804
676975532580409345,2513,946
676957860086095872,2014,718
676949632774234114,1175,347
676948236477857792,1945,770
676946864479084545,1569,325
676942428000112642,1864,664
676936541936185344,11543,4404
676916996760600576,2679,1607
676897532954456065,2042,646
676864501615042560,1879,621
676821958043033607,20579,13687
676819651066732545,1650,598
676811746707918848,1300,377
676776431406465024,4490,1792
676617503762681856,2607,851
676613908052996102,980,174
676606785097199616,1716,385
676603393314578432,1032,337
676593408224403456,4109,1878
676590572941893632,834,109
676588346097852417,2069,693
676582956622721024,1068,251
676575501977128964,2318,980
676533798876651520,1690,487
676496375194980353,1367,466
676470639084101634,10510,4148
676440007570247681,1555,585
676430933382295552,1258,302
676263575653122048,1884,483
676237365392908289,1087,248
676219687039057920,70432,27566
676215927814406144,1563,516
676191832485810177,2047,914
676146341966438401,1745,583
676121918416756736,1949,1020
676101918813499392,2569,1045
676098748976615425,2662,1241
676089483918516224,1175,388
675898130735476737,1439,505
675891555769696257,1913,759
675888385639251968,2104,834
675878199931371520,3772,1232
675870721063669760,1463,495
675853064436391936,2413,1128
675849018447167488,861,123
675845657354215424,2037,773
675822767435051008,1382,474
675820929667219457,955,205
675798442703122432,9276,3034
675781562965868544,1452,417
675740360753160193,1054,294
675710890956750848,1681,715
675707330206547968,1781,594
675706639471788032,580,84
675534494439489536,1656,360
675531475945709568,1061,329
675522403582218240,937,249
675517828909424640,1141,406
675501075957489664,15466,5193
675497103322386432,2809,1126
675489971617296384,1145,526
675483430902214656,1652,849
675432746517426176,1358,499
675372240448454658,1520,450
675362609739206656,940,192
675354435921575936,29298,14809
675349384339542016,3508,1990
675334060156301312,2472,1124
675166823650848770,3157,1375
675153376133427200,5565,2248
675149409102012420,3337,1492
675147105808306176,842,196
675146535592706048,1050,254
675145476954566656,1905,777
675135153782571009,1159,409
675113801096802304,1728,684
675111688094527488,868,212
675109292475830276,2506,993
675047298674663426,926,273
675015141583413248,2401,1029
675006312288268288,876,200
675003128568291329,1386,405
674999807681908736,1988,950
674805413498527744,755,314
674800520222154752,2678,742
674793399141146624,2214,950
674790488185167872,980,216
674788554665512960,718,181
674781762103414784,1794,1038
674774481756377088,980,405
674767892831932416,1618,688
674764817387900928,698,200
674754018082705410,1226,382
674752233200820224,1305,398
674743008475090944,1258,461
674742531037511680,430,44
674739953134403584,962,326
674737130913071104,578,80
674690135443775488,1021,409
674670581682434048,1443,563
674664755118911488,809,203
674646392044941312,1272,427
674644256330530816,919,239
674638615994089473,1508,509
674632714662858753,1335,497
674606911342424069,835,86
674468880899788800,5529,1768
674447403907457024,950,314
674436901579923456,987,343
674422304705744896,1279,463
674416750885273600,610,114
674410619106390016,1064,398
674394782723014656,1331,487
674372068062928900,767,279
674330906434379776,501,64
674318007229923329,1248,447
674307341513269249,10074,5998
674291837063053312,13107,5113
674271431610523648,1389,640
674269164442398721,820,201
674265582246694913,1455,724
674262580978937856,1172,380
674255168825880576,1293,463
674082852460433408,677,144
674075285688614912,885,245
674063288070742018,5693,1901
674053186244734976,2933,1121
674051556661161984,1285,428
674045139690631169,1263,562
674042553264685056,631,109
674038233588723717,973,365
674036086168010753,756,180
674024893172875264,1578,1079
674019345211760640,1008,264
674014384960745472,1382,557
674008982932058114,1078,298
673956914389192708,1739,831
673919437611909120,1053,325
673906403526995968,2832,1426
673887867907739649,832,220
673716320723169284,2772,667
673715861853720576,3145,1800
673711475735838725,934,263
673709992831262724,744,234
673708611235921920,947,252
673707060090052608,983,344
673705679337693185,1122,357
673700254269775872,1278,497
673697980713705472,3488,1683
673689733134946305,1528,566
673688752737402881,1123,436
673686845050527744,1270,373
673680198160809984,1224,414
673662677122719744,1120,326
673656262056419329,649,198
673636718965334016,991,307
673612854080196609,1418,629
673583129559498752,1059,312
673580926094458881,731,237
673576835670777856,1223,485
673363615379013632,925,266
673359818736984064,1284,590
673355879178194945,1331,489
673352124999274496,1488,471
673350198937153538,679,183
673345638550134785,2217,1096
673343217010679808,852,234
673342308415348736,1121,490
673320132811366400,11889,6831
673317986296586240,775,215
673295268553605120,6686,2731
673270968295534593,947,311
673240798075449344,1269,611
673213039743795200,1958,723
673148804208660480,1482,547
672997845381865473,1742,629
672995267319328768,838,250
672988786805112832,871,253
672984142909456390,1108,468
672980819271634944,1619,882
672975131468300288,1488,773
672970152493887488,833,301
672968025906282496,1174,465
672964561327235073,1255,553
672902681409806336,1227,422
672898206762672129,787,360
672884426393653248,1359,720
672877615439593473,904,297
672834301050937345,1149,500
672828477930868736,1107,415
672640509974827008,871,270
672622327801233409,1144,418
672614745925664768,1081,509
672609152938721280,961,335
672604026190569472,962,334
672594978741354496,1170,526
672591762242805761,834,281
672591271085670400,637,156
672538107540070400,893,315
672523490734551040,551,146
672488522314567680,989,371
672482722825261057,987,517
672481316919734272,635,110
672475084225949696,1288,604
672466075045466113,1187,445
672272411274932228,5682,2914
672267570918129665,1309,529
672264251789176834,1006,283
672256522047614977,2498,1319
672254177670729728,1270,644
672248013293752320,1526,518
672245253877968896,605,129
672239279297454080,802,275
672231046314901505,1611,876
672222792075620352,698,175
672205392827572224,1977,1000
672169685991993344,910,317
672160042234327040,766,303
672139350159835138,1532,590
672125275208069120,2108,983
672095186491711488,872,327
672082170312290304,837,318
672068090318987265,1128,439
671896809300709376,7567,3658
671891728106971137,1170,478
671882082306625538,3085,1198
671879137494245376,1242,569
671874878652489728,1103,476
671866342182637568,991,413
671855973984772097,789,369
671789708968640512,6289,2984
671768281401958400,1041,429
671763349865160704,1485,766
671744970634719232,1197,655
671743150407421952,672,200
671735591348891648,1280,648
671729906628341761,7452,3771
671561002136281088,11326,6278
671550332464455680,808,183
671547767500775424,1200,495
671544874165002241,1720,889
671542985629241344,966,481
671538301157904385,837,333
671536543010570240,1034,342
671533943490011136,896,493
671528761649688577,733,214
671520732782923777,1213,450
671518598289059840,826,249
671511350426865664,1418,603
671504605491109889,6203,3106
671497587707535361,823,383
671488513339211776,882,411
671486386088865792,508,171
671485057807351808,675,195
671390180817915904,1277,648
671362598324076544,973,257
671357843010908160,351,133
671355857343524864,419,104
671347597085433856,831,368
671186162933985280,637,176
671182547775299584,976,281
671166507850801152,775,301
671163268581498880,1452,962
671159727754231808,314,67
671154572044468225,623,185
671151324042559489,588,126
671147085991960577,582,191
671141549288370177,1016,569
671138694582165504,817,340
671134062904504320,653,162
671122204919246848,3067,2173
671115716440031232,1208,668
671109016219725825,1000,377
670995969505435648,964,241
670842764863651840,21958,7538
670840546554966016,521,165
670838202509447168,978,596
670833812859932673,379,109
670832455012716544,642,183
670826280409919488,4839,3482
670823764196741120,671,159
670822709593571328,543,82
670815497391357952,2765,1308
670811965569282048,980,229
670807719151067136,1048,424
670804601705242624,1727,813
670803562457407488,300,77
670797304698376195,656,202
670792680469889025,731,236
670789397210615808,581,210
670786190031921152,526,168
670783437142401025,718,329
670782429121134593,1341,650
670780561024270336,699,248
670778058496974848,297,62
670764103623966721,951,370
670755717859713024,391,87
670733412878163972,845,446
670727704916926465,733,312
670717338665226240,1049,415
670704688707301377,684,317
670691627984359425,514,207
670679630144274432,659,240
670676092097810432,214,35
670668383499735048,9394,4288
670474236058800128,1326,628
670468609693655041,314,77
670465786746662913,851,465
670452855871037440,489,174
670449342516494336,1071,565
670444955656130560,6027,1733
670442337873600512,578,175
670435821946826752,935,433
670434127938719744,1253,559
670433248821026816,295,100
670428280563085312,1220,519
670427002554466305,460,141
670421925039075328,1133,549
670420569653809152,537,265
670417414769758208,497,280
670411370698022913,1784,764
670408998013820928,483,186
670403879788544000,374,128
670385711116361728,488,172
670374371102445568,668,236
670361874861563904,288,55
670338931251150849,371,96
670319130621435904,3453,1063
670303360680108032,382,107
670290420111441920,621,249
670093938074779648,905,275
670086499208155136,618,217
670079681849372674,1948,1053
670073503555706880,1379,676
670069087419133954,547,205
670061506722140161,663,287
670055038660800512,590,279
670046952931721218,574,150
670040295598354432,653,96
670037189829525505,526,240
670003130994700288,294,77
669993076832759809,281,70
669972011175813120,392,132
669970042633789440,270,43
669942763794931712,443,131
669926384437997569,336,81
669923323644657664,201,50
669753178989142016,702,338
669749430875258880,226,55
669684865554620416,445,74
669683899023405056,337,93
669682095984410625,309,115
669680153564442624,579,241
669661792646373376,708,363
669625907762618368,3098,1557
669603084620980224,839,316
669597912108789760,447,131
669583744538451968,1312,795
669573570759163904,387,119
669571471778410496,1398,876
669567591774625800,201,45
669564461267722241,335,104
669393256313184256,312,62
669375718304980992,1166,624
669371483794317312,433,147
669367896104181761,404,128
669363888236994561,556,199
669359674819481600,329,103
669354382627049472,2367,1081
669353438988365824,563,224
669351434509529089,375,153
669328503091937280,902,363
669327207240699904,494,101
669324657376567296,438,181
669216679721873412,1051,346
669214165781868544,383,135
669203728096960512,882,405
669037058363662336,570,262
669015743032369152,646,321
669006782128353280,510,209
669000397445533696,18594,5489
668994913074286592,389,186
668992363537309700,657,292
668989615043424256,592,288
668988183816871936,795,389
668986018524233728,477,139
668981893510119424,478,257
668979806671884288,700,289
668975677807423489,1147,495
668967877119254528,127,18
668960084974809088,616,208
668955713004314625,239,63
668932921458302977,227,50
668902994700836864,276,87
668892474547511297,353,125
668872652652679168,474,264
668852170888998912,408,139
668826086256599040,380,112
668815180734689280,487,223
668779399630725120,626,322
668655139528511488,468,186
668645506898350081,769,455
668643542311546881,778,442
668641109086707712,942,464
668636665813057536,911,434
668633411083464705,2448,1372
668631377374486528,616,278
668627278264475648,280,96
668625577880875008,325,111
668623201287675904,1236,649
668620235289837568,180,35
668614819948453888,541,270
668587383441514497,1465,918
668567822092664832,203,46
668544745690562560,451,196
668542336805281792,401,179
668537837512433665,225,61
668528771708952576,399,188
668507509523615744,275,87
668496999348633600,355,114
668484198282485761,369,206
668480044826800133,392,126
668466899341221888,764,438
668297328638447616,551,254
668291999406125056,213,28
668286279830867968,432,116
668274247790391296,715,194
668268907921326080,480,205
668256321989451776,1142,514
668248472370458624,836,406
668237644992782336,5411,2403
668226093875376128,244,85
668221241640230912,449,168
668204964695683073,484,170
668190681446379520,571,171
668171859951755264,423,161
668154635664932864,434,271
668142349051129856,506,236
668113020489474048,575,206
667937095915278337,1102,685
667924896115245057,263,95
667915453470232577,184,46
667911425562669056,428,244
667902449697558528,751,331
667886921285246976,1638,905
667885044254572545,725,395
667878741721415682,346,100
667873844930215936,547,338
667866724293877760,2702,893
667861340749471744,221,69
667832474953625600,253,54
667806454573760512,923,414
667801013445750784,279,80
667793409583771648,602,285
667782464991965184,362,210
667773195014021121,203,44
667766675769573376,370,185
667728196545200128,323,125
667724302356258817,421,264
667550904950915073,0,28
667550882905632768,0,25
667549055577362432,5074,1935
667546741521195010,303,106
667544320556335104,754,454
667538891197542400,174,57
667534815156183040,711,442
667530908589760512,410,205
667524857454854144,1492,960
667517642048163840,330,164
667509364010450944,6020,1855
667502640335572993,481,192
667495797102141441,456,231
667491009379606528,456,187
667470559035432960,225,85
667455448082227200,170,53
667453023279554560,279,72
667443425659232256,681,482
667437278097252352,395,197
667435689202614272,266,76
667405339315146752,407,192
667393430834667520,167,50
667369227918143488,328,142
667211855547486208,426,209
667200525029539841,539,225
667192066997374976,329,86
667188689915760640,639,328
667182792070062081,12452,5233
667177989038297088,162,48
667176164155375616,522,383
667174963120574464,217,69
667171260800061440,185,71
667165590075940865,2368,960
